Ref_Date,GEO,Geographical classification,SALES,ADJUSTMENT,Vector,Coordinate,Value
1999/08,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,41836
1999/09,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,45110
1999/10,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,46211
1999/11,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,51701
1999/12,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,79224
2000/01,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,27167
2000/02,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,27554
2000/03,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,33559
2000/04,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,37655
2000/05,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,38210
2000/06,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,38167
2000/07,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,35483
2000/08,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,36599
2000/09,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,37997
2000/10,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,42133
2000/11,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,53584
2000/12,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,81115
2001/01,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,28651
2001/02,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,28735
2001/03,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,34912
2001/04,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,38487
2001/05,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,39360
2001/06,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,40841
2001/07,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,36777
2001/08,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,39501
2001/09,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,37868
2001/10,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,44578
2001/11,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,55205
2001/12,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,83904
2002/01,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,30496
2002/02,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,29998
2002/03,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,34544
2002/04,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,40980
2002/05,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,40831
2002/06,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,43744
2002/07,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,38768
2002/08,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,40852
2002/09,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,37375
2002/10,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,45305
2002/11,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,58643
2002/12,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,83024
2003/01,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,31235
2003/02,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,30756
2003/03,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,36950
2003/04,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,39145
2003/05,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,42889
2003/06,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,43128
2003/07,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,39241
2003/08,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,42565
2003/09,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,39849
2003/10,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,45870
2003/11,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,56337
2003/12,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,83805
2004/01,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,33650
2004/02,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,36723
2004/03,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,40324
2004/04,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,45265
2004/05,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,46978
2004/06,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,45976
2004/07,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,44510
2004/08,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,44442
2004/09,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,43534
2004/10,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,52299
2004/11,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,59796
2004/12,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,89615
2005/01,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,34044
2005/02,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,33859
2005/03,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,40978
2005/04,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,44515
2005/05,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,43519
2005/06,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,48432
2005/07,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,43373
2005/08,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,43285
2005/09,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,42996
2005/10,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,51074
2005/11,"Hamilton, Ontario",35537,Sales including concessions,"Unadjusted (x 1,000)",v15180316,12.1.1,58219
1991/01,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,28157
1991/02,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,29955
1991/03,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,39633
1991/04,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,41507
1991/05,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,43954
1991/06,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,43850
1991/07,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,38794
1991/08,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,40550
1991/09,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,42415
1991/10,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,44434
1991/11,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,56663
1991/12,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,86592
1992/01,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,28760
1992/02,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,31150
1992/03,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,37192
1992/04,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,42664
1992/05,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,43521
1992/06,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,43226
1992/07,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,38729
1992/08,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,41124
1992/09,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,43352
1992/10,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,45087
1992/11,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,55613
1992/12,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,88101
1993/01,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,29258
1993/02,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,29396
1993/03,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,38196
1993/04,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,42604
1993/05,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,41853
1993/06,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,41989
1993/07,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,37735
1993/08,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,40822
1993/09,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,43398
1993/10,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,45795
1993/11,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,55085
1993/12,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,86027
1994/01,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,27388
1994/02,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,33270
1994/03,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,41636
1994/04,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,39024
1994/05,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,41438
1994/06,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,44913
1994/07,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,38159
1994/08,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,45955
1994/09,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,39925
1994/10,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,49180
1994/11,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,62198
1994/12,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,91125
1995/01,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,29926
1995/02,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,30917
1995/03,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,41360
1995/04,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,44573
1995/05,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,49138
1995/06,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,49799
1995/07,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,43035
1995/08,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,48634
1995/09,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,46000
1995/10,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,50419
1995/11,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,64734
1995/12,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,91412
1996/01,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,31894
1996/02,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,34063
1996/03,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,41448
1996/04,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,46178
1996/05,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,51554
1996/06,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,50857
1996/07,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,44226
1996/08,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,50611
1996/09,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,45602
1996/10,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,53892
1996/11,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,70214
1996/12,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,93307
1997/01,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,34430
1997/02,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,35707
1997/03,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,45583
1997/04,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,47093
1997/05,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,54486
1997/06,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,53481
1997/07,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,47902
1997/08,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,54441
1997/09,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,49847
1997/10,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,59791
1997/11,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,74807
1997/12,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,104286
1998/01,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,39364
1998/02,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,38369
1998/03,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,49314
1998/04,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,56254
1998/05,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,57450
1998/06,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,53489
1998/07,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,52583
1998/08,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,57012
1998/09,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,52947
1998/10,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,62530
1998/11,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,76182
1998/12,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,107647
1999/01,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,40409
1999/02,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,41517
1999/03,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,51939
1999/04,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,57607
1999/05,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,59861
1999/06,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,57969
1999/07,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,57159
1999/08,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,62035
1999/09,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,60685
1999/10,Manitoba,,Sales including concessions,"Unadjusted (x 1,000)",v15180317,13.1.1,67145
